15.79517,1.62712,2.13118,1.80122,0.18661,0.23422,2.28475,0.23168,0.2974
19.44995,2.59625,3.11043,2.47786,0.31012,0.41361,2.04446,0.28339,0.30146
20.78822,2.78724,3.36549,2.14021,0.29351,0.31915,2.57375,0.37001,0.38773
20.52589,1.98123,2.64221,3.68721,0.32443,0.46209,2.27539,0.22669,0.27347
23.64566,2.24855,2.56103,4.30561,0.36027,0.46014,2.91543,0.29228,0.29343
20.02544,2.30331,2.37142,3.56355,0.38415,0.40367,2.24908,0.26716,0.25312
22.97094,2.80896,2.37195,4.23669,0.49075,0.38587,2.40773,0.28168,0.25287
20.65283,2.29849,2.03546,2.2629,0.25172,0.22967,3.60038,0.36337,0.33295
20.03588,2.69862,2.11214,2.03613,0.26973,0.22841,3.13264,0.38832,0.32577
20.98256,2.02038,2.70114,2.28137,0.22424,0.29676,3.63048,0.32052,0.43039
23.39348,2.49422,2.48328,4.23062,0.4137,0.3957,2.42416,0.27901,0.25419
20.06164,1.96529,2.45093,3.55365,0.31683,0.42032,2.27507,0.23184,0.26215
21.74586,2.55388,2.07702,3.97538,0.44336,0.34336,2.53847,0.29323,0.24673
19.88871,2.10009,2.2171,2.4414,0.2744,0.26292,3.41793,0.32929,0.37291
22.53858,2.94945,3.81177,2.52704,0.3417,0.38837,2.16647,0.2856,0.33995
22.72051,2.71116,2.31578,2.38803,0.28486,0.24351,4.209,0.45894,0.38474
21.16148,3.76543,2.54241,2.15862,0.34559,0.27476,2.21249,0.37558,0.25512
19.95624,2.05672,2.5723,2.26818,0.23808,0.27282,3.37265,0.31658,0.44042
22.16192,2.46146,2.12892,2.42563,0.26004,0.24686,4.10818,0.4167,0.35612
21.06072,3.6395,2.50826,2.11754,0.34717,0.25729,2.21166,0.34754,0.26477
19.63018,3.18518,2.57646,1.95069,0.29483,0.26103,2.26113,0.35125,0.29435
22.93909,4.12435,2.33135,3.08464,0.50387,0.29753,2.28255,0.37,0.23717
21.37748,2.71963,2.07491,3.11953,0.35741,0.29919,3.14517,0.42803,0.28826
23.33047,2.38244,2.49169,4.25479,0.41383,0.40178,2.63215,0.26687,0.28079
23.64497,2.26839,3.40416,3.92374,0.33902,0.51372,2.394,0.24193,0.31605
22.38606,3.9808,2.76842,2.59418,0.45688,0.30059,2.12119,0.34131,0.26864
22.45562,4.05593,2.69433,2.2854,0.38164,0.282,2.28127,0.37833,0.26942
21.31936,3.80304,2.55415,2.12342,0.34765,0.25409,2.33707,0.39871,0.27767
22.71587,4.27424,2.45845,2.5706,0.44162,0.2661,2.16295,0.36294,0.249
23.49117,3.81107,2.42018,3.63594,0.52481,0.34945,2.26306,0.33462,0.24789
24.24314,4.68306,2.78281,2.27989,0.38851,0.26484,2.64784,0.45763,0.32804
23.43753,4.13741,2.98008,2.29729,0.38085,0.28626,2.53343,0.42124,0.31571
23.00686,4.15167,2.40961,3.08332,0.50941,0.32259,2.65252,0.44035,0.26668
20.31555,2.4073,2.09334,2.12749,0.25422,0.2208,3.38509,0.36627,0.32711
23.68696,3.80357,2.74816,3.68929,0.54224,0.39575,2.25218,0.33782,0.26103
21.81784,2.08834,2.48227,4.03539,0.3477,0.42379,2.46087,0.24221,0.287
21.27491,2.2249,2.13789,3.89291,0.37523,0.35473,2.41286,0.25345,0.2523
22.94148,2.25242,2.40576,4.32695,0.37564,0.41786,2.44653,0.24534,0.26744
22.71393,2.39183,2.31829,3.88587,0.36218,0.38783,2.92523,0.3286,0.28149
21.10688,3.81462,2.29884,2.05685,0.33784,0.23686,2.61363,0.44197,0.27324
22.13366,3.80729,2.29414,2.48404,0.38344,0.25184,2.91431,0.47456,0.31341
20.76576,3.56943,2.21298,2.53684,0.39748,0.26858,2.24402,0.36381,0.2362
20.82307,3.53926,2.50052,2.16648,0.34236,0.2548,2.21005,0.34478,0.28566
24.7565,2.47557,4.63191,2.57962,0.26228,0.43029,2.69858,0.27088,0.44003
22.46606,2.39427,4.19299,2.28354,0.24465,0.38226,2.26833,0.25701,0.38522
22.45679,2.34145,2.51473,4.07616,0.40574,0.41424,2.66885,0.26706,0.30276
19.22007,2.30555,2.00229,2.78175,0.31765,0.29709,2.81423,0.35335,0.27447
17.95689,1.91428,1.96618,2.92346,0.30421,0.29685,2.18267,0.22561,0.2465
23.34276,2.95833,2.19483,2.41951,0.29481,0.23613,4.10274,0.45825,0.35458
21.41009,2.16114,2.37285,2.30535,0.23312,0.26384,3.87765,0.35619,0.3937
23.74086,2.35839,2.56067,2.64927,0.2661,0.28245,4.59128,0.40576,0.45205
21.11033,3.65802,2.53524,2.39031,0.37366,0.31014,2.16188,0.35072,0.25275
21.69909,2.33875,2.15411,3.54194,0.38539,0.31861,2.68751,0.29108,0.27642
12.35905,1.89065,1.48512,1.8589,0.29824,0.21783,1.38415,0.20725,0.16393
7.89412,1.07065,0.99449,0.88332,0.11894,0.11115,0.99387,0.13323,0.12627
8.31681,0.97439,1.03405,0.95287,0.11149,0.11883,1.16177,0.13409,0.14433
8.25731,1.07108,1.12746,0.97928,0.12809,0.13167,0.94732,0.12143,0.12913
5.78776,0.74255,0.77417,0.77452,0.09928,0.10443,0.73583,0.09511,0.09799
5.32811,0.63308,0.69189,0.63397,0.07561,0.08251,0.65214,0.07726,0.08449
7.89495,1.03789,0.97527,0.99248,0.12891,0.1222,0.96439,0.12772,0.11785
8.39639,1.01411,1.0691,1.05404,0.12686,0.1364,0.9527,0.11636,0.12092
5.73155,0.72338,0.67154,0.66343,0.0838,0.07818,0.74647,0.09405,0.08758
7.07687,0.83972,0.83122,0.89803,0.10571,0.10627,0.92422,0.10923,0.10782
5.21793,0.70065,0.62644,0.64481,0.08664,0.07783,0.6634,0.08891,0.07953
5.52828,0.74524,0.68929,0.70002,0.09422,0.08788,0.64251,0.08607,0.08009
4.14744,0.5527,0.50887,0.51779,0.06899,0.06375,0.49635,0.06596,0.06096
4.00313,0.51058,0.52334,0.48457,0.0616,0.06336,0.5133,0.06552,0.06707
3.46728,0.43698,0.43119,0.4187,0.05282,0.05199,0.45313,0.05721,0.05629
3.50972,0.42523,0.46086,0.45874,0.0555,0.06039,0.4343,0.05274,0.05705
4.24764,0.52954,0.50688,0.53956,0.06724,0.0645,0.50892,0.06363,0.06081
4.89034,0.59868,0.62585,0.63992,0.07808,0.08231,0.5854,0.07193,0.075
5.08193,0.59216,0.65065,0.6401,0.07465,0.08234,0.60128,0.07027,0.077
3.38408,0.40991,0.43404,0.41179,0.05,0.05282,0.44417,0.05374,0.05708
3.5077,0.41708,0.4393,0.42918,0.05111,0.05368,0.46218,0.05481,0.05789
4.40026,0.5175,0.56689,0.55525,0.06524,0.07128,0.5474,0.06435,0.07047
3.59088,0.43797,0.44103,0.43712,0.05336,0.05381,0.44522,0.05419,0.05472
3.44257,0.45331,0.42098,0.45269,0.05977,0.05527,0.4298,0.05661,0.05266
4.41449,0.58303,0.5634,0.58575,0.07762,0.07486,0.53425,0.07057,0.06794
4.90714,0.5974,0.59142,0.57743,0.07025,0.06981,0.59814,0.07319,0.07206
5.5048,0.6629,0.73806,0.64299,0.07765,0.08597,0.66888,0.0806,0.08914
7.04906,0.91549,0.81302,0.84548,0.10865,0.09768,0.98392,0.12807,0.11246
